t,px,py,pz,qw,qx,qy,qz
48.841667,0.366825,0.189461,0.441062,-0.15505,0.003027,-0.498884,-0.852681
48.85,0.366562,0.189539,0.440756,-0.155009,0.005298,-0.500532,-0.851711
48.858333,0.366859,0.189327,0.440865,-0.154903,0.003183,-0.499437,-0.852384
48.866667,0.36718,0.189426,0.441191,-0.155421,0.001453,-0.498722,-0.852713
48.875,0.366805,0.189386,0.440864,-0.154352,0.003912,-0.501482,-0.851279
48.883333,0.366772,0.189311,0.440804,-0.154502,0.003759,-0.501387,-0.851309
48.891667,0.366818,0.189198,0.440825,-0.155133,0.002817,-0.500126,-0.851939
48.9,0.367018,0.18915,0.441045,-0.15446,0.000968,-0.498104,-0.853249
48.908333,0.36701,0.189089,0.44102,-0.154501,0.00096,-0.498194,-0.853189
48.916667,0.367027,0.189247,0.44065,-0.154219,0.001021,-0.502867,-0.850494
48.925,0.366672,0.189002,0.440675,-0.155168,0.00362,-0.500497,-0.851711
48.933333,0.366485,0.188755,0.440475,-0.154471,0.004517,-0.500528,-0.851816
48.941667,0.366459,0.188697,0.440473,-0.154425,0.004775,-0.500769,-0.851681
48.95,0.366473,0.188606,0.440511,-0.154328,0.004747,-0.500763,-0.851702
48.958333,0.366602,0.18847,0.440678,-0.152852,0.00396,-0.499074,-0.852963
48.966667,0.366608,0.18842,0.440686,-0.152776,0.00396,-0.49906,-0.852985
48.975,0.366366,0.188586,0.440433,-0.153888,0.005893,-0.502272,-0.850886
48.983333,0.366655,0.188402,0.440671,-0.154054,0.004694,-0.499686,-0.852384
48.991667,0.366525,0.188445,0.440511,-0.153791,0.005174,-0.500813,-0.851768
49.0,0.366433,0.188581,0.440358,-0.154187,0.006018,-0.500877,-0.851653
49.008333,0.366545,0.188381,0.440394,-0.15668,0.004617,-0.5002,-0.851605
49.016667,0.36657,0.188404,0.44039,-0.157137,0.004512,-0.499879,-0.851709
49.025,0.366512,0.188626,0.440361,-0.155311,0.005793,-0.499817,-0.852073
49.033333,0.366634,0.188409,0.440401,-0.157507,0.004587,-0.499616,-0.851795
49.041667,0.366648,0.188418,0.440412,-0.15752,0.004799,-0.499694,-0.851745
49.05,0.366699,0.188539,0.44051,-0.155166,0.005371,-0.499677,-0.852184
49.058333,0.366678,0.188572,0.44049,-0.155168,0.005772,-0.49989,-0.852056
49.066667,0.366735,0.188543,0.440529,-0.15507,0.005467,-0.499482,-0.852315
49.075,0.366749,0.188558,0.440525,-0.155253,0.005358,-0.499165,-0.852468
49.083333,0.36676,0.188607,0.440497,-0.155578,0.005328,-0.498916,-0.852555
49.091667,0.3668,0.188663,0.440479,-0.155929,0.005159,-0.498594,-0.85268
49.1,0.366827,0.188727,0.440435,-0.156257,0.005311,-0.498385,-0.852742
49.108333,0.367371,0.188828,0.440917,-0.158003,0.002062,-0.496364,-0.853612
49.116667,0.36743,0.188902,0.440878,-0.158364,0.002117,-0.496159,-0.853664
49.125,0.367529,0.189071,0.440861,-0.159015,0.001975,-0.496249,-0.853491
49.133333,0.367609,0.189078,0.44082,-0.159627,0.002102,-0.495229,-0.853969
49.141667,0.367407,0.189314,0.440488,-0.160176,0.003937,-0.494824,-0.854094
49.15,0.367668,0.18953,0.440417,-0.160269,0.00405,-0.496444,-0.853136
49.158333,0.367637,0.189745,0.440329,-0.161292,0.00546,-0.495478,-0.853497
49.166667,0.367809,0.189993,0.440273,-0.161974,0.005756,-0.496233,-0.852927
49.175,0.367871,0.190194,0.440252,-0.163006,0.007117,-0.494838,-0.85353
49.183333,0.368261,0.190388,0.440147,-0.163578,0.005162,-0.493671,-0.85411
49.191667,0.368486,0.190602,0.440083,-0.164687,0.004899,-0.492596,-0.854519
49.2,0.368459,0.191138,0.439917,-0.167104,0.006091,-0.492488,-0.854105
49.208333,0.3687,0.191187,0.439965,-0.167141,0.006355,-0.491002,-0.85495
49.216667,0.369041,0.191385,0.43977,-0.168033,0.005023,-0.490194,-0.855248
49.225,0.369221,0.191653,0.439802,-0.168805,0.005405,-0.48986,-0.855285
49.233333,0.369307,0.191727,0.439658,-0.169111,0.006475,-0.488742,-0.855857
49.241667,0.369535,0.191963,0.439546,-0.169616,0.00653,-0.488585,-0.855846
49.25,0.369495,0.192229,0.439577,-0.169719,0.009304,-0.48874,-0.855711
49.258333,0.369699,0.192406,0.439195,-0.17105,0.008305,-0.48849,-0.8556
49.266667,0.370115,0.192478,0.439327,-0.172284,0.007526,-0.486389,-0.856556
49.275,0.370197,0.192664,0.439386,-0.173285,0.009115,-0.485458,-0.856866
49.283333,0.370557,0.193098,0.439178,-0.174129,0.007714,-0.486066,-0.856364
49.291667,0.370688,0.193161,0.438991,-0.174847,0.008693,-0.48469,-0.856988
49.3,0.370901,0.193412,0.438821,-0.176329,0.009376,-0.484573,-0.856743
49.308333,0.371039,0.193659,0.438896,-0.176759,0.01033,-0.483206,-0.857416
49.316667,0.371095,0.193757,0.438267,-0.17848,0.01104,-0.482727,-0.85732
49.325,0.371355,0.194028,0.438183,-0.17953,0.010571,-0.481726,-0.85767
49.333333,0.371887,0.194105,0.438536,-0.180135,0.008707,-0.479716,-0.85869
49.341667,0.372072,0.194385,0.438407,-0.181587,0.008797,-0.479829,-0.85832
49.35,0.371579,0.194766,0.437949,-0.18334,0.013985,-0.478044,-0.858874
49.358333,0.372314,0.194763,0.438087,-0.182917,0.010103,-0.47917,-0.858391
49.366667,0.372307,0.194831,0.437988,-0.182468,0.012073,-0.479934,-0.858035
49.375,0.372651,0.195086,0.437903,-0.183615,0.009578,-0.479624,-0.857994
49.383333,0.37289,0.195097,0.437729,-0.184785,0.010145,-0.478721,-0.858241
49.391667,0.372467,0.195172,0.437487,-0.184536,0.013268,-0.476112,-0.859702
49.4,0.373008,0.195217,0.437593,-0.185611,0.010961,-0.477725,-0.858608
49.408333,0.373178,0.195217,0.437627,-0.185486,0.01038,-0.477535,-0.858747
49.416667,0.373128,0.195263,0.437494,-0.186001,0.011753,-0.477344,-0.858725
49.425,0.373336,0.195288,0.437507,-0.186006,0.011124,-0.477381,-0.858712
49.433333,0.37335,0.19542,0.437503,-0.186654,0.011839,-0.477559,-0.858462
49.441667,0.37348,0.195517,0.437429,-0.186752,0.011514,-0.477479,-0.85849
49.45,0.373594,0.195491,0.43734,-0.186718,0.011441,-0.478042,-0.858185
49.458333,0.37376,0.195367,0.437401,-0.187632,0.01143,-0.476719,-0.858722
49.466667,0.373697,0.195715,0.43735,-0.187195,0.012817,-0.477666,-0.858271
49.475,0.373861,0.195318,0.437217,-0.187675,0.012323,-0.476183,-0.858997
49.483333,0.373719,0.195538,0.437098,-0.187758,0.01487,-0.477443,-0.858239
49.491667,0.373841,0.195471,0.437143,-0.188039,0.01468,-0.477054,-0.858397
49.5,0.373904,0.195506,0.437054,-0.189024,0.014748,-0.476774,-0.858335
49.508333,0.373875,0.19553,0.436983,-0.188809,0.016138,-0.476637,-0.858433
49.516667,0.373893,0.195465,0.437006,-0.189264,0.016631,-0.475624,-0.858886
49.525,0.374155,0.19551,0.437021,-0.18929,0.015102,-0.475375,-0.859046
49.533333,0.374234,0.195592,0.436972,-0.189537,0.015348,-0.475227,-0.859069
49.541667,0.37434,0.195618,0.436754,-0.190063,0.01513,-0.474876,-0.859151
49.55,0.374528,0.195764,0.436659,-0.190495,0.015116,-0.475212,-0.85887
49.558333,0.374647,0.195844,0.436621,-0.190837,0.015318,-0.474927,-0.858947
49.566667,0.374752,0.195837,0.436687,-0.191364,0.015446,-0.473782,-0.85946
49.575,0.374532,0.196057,0.436318,-0.191669,0.016964,-0.472281,-0.860189
49.583333,0.374316,0.196187,0.436322,-0.192711,0.020015,-0.471141,-0.860516
49.591667,0.375189,0.196941,0.436142,-0.19156,0.014957,-0.475507,-0.858472
49.6,0.374729,0.196539,0.436043,-0.193668,0.01996,-0.471509,-0.860101
49.608333,0.375488,0.196651,0.436516,-0.194618,0.01552,-0.472809,-0.859264
49.616667,0.375644,0.196749,0.436911,-0.196632,0.014524,-0.469093,-0.860858
49.625,0.375643,0.196892,0.436688,-0.198573,0.015992,-0.467782,-0.8611
49.633333,0.375656,0.196871,0.436491,-0.196396,0.018831,-0.470428,-0.860099
49.641667,0.37616,0.197407,0.436801,-0.19501,0.01748,-0.47166,-0.859769
49.65,0.37606,0.197209,0.436435,-0.197321,0.019357,-0.469977,-0.860123
49.658333,0.37642,0.197293,0.436448,-0.197316,0.017674,-0.469226,-0.86057
49.666667,0.376298,0.197513,0.436478,-0.198112,0.020662,-0.46883,-0.860536
49.675,0.376507,0.197668,0.436432,-0.198548,0.020503,-0.468937,-0.860382
49.683333,0.37676,0.197888,0.436435,-0.198833,0.019963,-0.468653,-0.860483
49.691667,0.377124,0.19801,0.436287,-0.199692,0.017978,-0.468288,-0.860527
49.7,0.377281,0.198098,0.436299,-0.200029,0.01828,-0.467677,-0.860774
49.708333,0.377412,0.198201,0.436292,-0.200615,0.018862,-0.467033,-0.860976
49.716667,0.377329,0.198253,0.436365,-0.201372,0.02153,-0.466271,-0.861149
49.725,0.377491,0.198555,0.436476,-0.201842,0.021719,-0.466759,-0.86077
49.733333,0.377645,0.198538,0.436366,-0.202076,0.022027,-0.466049,-0.861091
49.741667,0.377929,0.198747,0.436372,-0.201893,0.021131,-0.466278,-0.861033
49.75,0.377881,0.198745,0.436401,-0.202887,0.022784,-0.464969,-0.861465
49.758333,0.37815,0.198814,0.436471,-0.203115,0.021868,-0.464594,-0.861637
49.766667,0.37826,0.198871,0.436477,-0.203644,0.022142,-0.464227,-0.861703
49.775,0.378375,0.198907,0.436492,-0.203954,0.022305,-0.464085,-0.861702
49.783333,0.378466,0.198933,0.436491,-0.204006,0.0227,-0.464239,-0.861597
49.791667,0.378466,0.198923,0.436425,-0.20439,0.023663,-0.464142,-0.861532
49.8,0.378521,0.199089,0.436485,-0.20445,0.024506,-0.465583,-0.860716
49.808333,0.378606,0.199062,0.436493,-0.204643,0.024857,-0.465531,-0.860688
49.816667,0.378936,0.199113,0.43667,-0.205478,0.022299,-0.465598,-0.860523
49.825,0.379218,0.199365,0.436322,-0.205249,0.019856,-0.464294,-0.861342
49.833333,0.379091,0.198934,0.436471,-0.205102,0.024104,-0.464493,-0.861161
49.841667,0.379208,0.198922,0.43648,-0.205233,0.024486,-0.464564,-0.861081
49.85,0.379331,0.198902,0.4365,-0.205244,0.024896,-0.464747,-0.860968
49.858333,0.379331,0.198795,0.436515,-0.205584,0.026136,-0.464115,-0.861191
49.866667,0.379484,0.198753,0.436541,-0.205574,0.026418,-0.464153,-0.861164
49.875,0.379631,0.198703,0.436562,-0.20567,0.026797,-0.464064,-0.861177
49.883333,0.379851,0.198713,0.43653,-0.205833,0.0267,-0.464506,-0.860903
49.891667,0.380079,0.198675,0.436598,-0.205617,0.026638,-0.464894,-0.860747
49.9,0.380178,0.198557,0.436659,-0.205703,0.027388,-0.464444,-0.860946
49.908333,0.380465,0.198591,0.436534,-0.208788,0.026302,-0.459712,-0.862775
49.916667,0.38045,0.198516,0.436562,-0.206448,0.028567,-0.464342,-0.860784
49.925,0.380574,0.198598,0.436445,-0.210104,0.028626,-0.460966,-0.861712
49.933333,0.381021,0.19883,0.436669,-0.210155,0.026073,-0.462286,-0.861073
49.941667,0.380861,0.19859,0.436514,-0.207406,0.029443,-0.463924,-0.86075
49.95,0.381023,0.19863,0.436503,-0.207953,0.029306,-0.463945,-0.860611
49.958333,0.381154,0.198675,0.436532,-0.208343,0.029428,-0.46368,-0.860656
49.966667,0.381241,0.198747,0.43659,-0.208596,0.029796,-0.463276,-0.860799
49.975,0.381334,0.198817,0.436644,-0.208714,0.03008,-0.463268,-0.860765
49.983333,0.381477,0.198873,0.436699,-0.208761,0.030114,-0.463547,-0.860602
49.991667,0.381586,0.198928,0.436813,-0.208895,0.030327,-0.463213,-0.860742
50.0,0.381688,0.19896,0.436963,-0.209271,0.030211,-0.462205,-0.861197
50.008333,0.381809,0.199009,0.437125,-0.209357,0.030161,-0.461949,-0.861315
50.016667,0.381884,0.199067,0.437287,-0.209335,0.030345,-0.46169,-0.861453
50.025,0.381873,0.199338,0.437498,-0.209229,0.031282,-0.462911,-0.860789
50.033333,0.382057,0.199299,0.437606,-0.208538,0.03015,-0.462261,-0.861346
50.041667,0.382011,0.199369,0.437709,-0.2086,0.030537,-0.461914,-0.861504
50.05,0.381949,0.199477,0.438034,-0.208419,0.031133,-0.462273,-0.861334
50.058333,0.381895,0.199387,0.43811,-0.208377,0.030988,-0.461012,-0.862025
50.066667,0.381841,0.199382,0.438299,-0.208306,0.030855,-0.460734,-0.862195
50.075,0.381842,0.199376,0.438564,-0.207833,0.030237,-0.461029,-0.862174
50.083333,0.381666,0.199337,0.438701,-0.207971,0.030795,-0.4608,-0.862243
50.091667,0.381646,0.199252,0.438767,-0.207599,0.02996,-0.460879,-0.86232
50.1,0.381532,0.199326,0.439046,-0.206988,0.030717,-0.46178,-0.861958
50.108333,0.381437,0.199294,0.43925,-0.206618,0.030717,-0.461864,-0.862002
50.116667,0.381252,0.199356,0.43957,-0.206784,0.03128,-0.462124,-0.861802
50.125,0.381309,0.199185,0.43974,-0.20628,0.029971,-0.46106,-0.86254
50.133333,0.38122,0.199208,0.439955,-0.206398,0.030082,-0.46088,-0.862603
50.141667,0.381127,0.199213,0.440088,-0.206728,0.029775,-0.460337,-0.862825
50.15,0.381084,0.199198,0.440108,-0.207112,0.028404,-0.459801,-0.863065
50.158333,0.381038,0.199356,0.440182,-0.20776,0.027653,-0.459819,-0.862924
50.166667,0.380789,0.19958,0.440404,-0.208594,0.029073,-0.459538,-0.862826
50.175,0.380563,0.19977,0.440375,-0.210823,0.029485,-0.458498,-0.862823
50.183333,0.380514,0.199966,0.440565,-0.212242,0.027999,-0.455935,-0.863882
50.191667,0.380434,0.200307,0.440581,-0.214519,0.027049,-0.453659,-0.864548
50.2,0.380345,0.200697,0.440591,-0.216871,0.026005,-0.451072,-0.865347
50.208333,0.38022,0.201112,0.4406,-0.218944,0.025037,-0.448576,-0.86615
50.216667,0.380068,0.201687,0.440623,-0.220935,0.02451,-0.448142,-0.865884
50.225,0.379915,0.201734,0.440738,-0.22214,0.023815,-0.444577,-0.867432
50.233333,0.379936,0.201957,0.440948,-0.222852,0.023655,-0.444502,-0.867292
50.241667,0.380001,0.20221,0.441119,-0.224533,0.023294,-0.443757,-0.86725
50.25,0.38028,0.202118,0.441658,-0.226052,0.02071,-0.440295,-0.868684
50.258333,0.380242,0.203269,0.441446,-0.232873,0.021332,-0.442697,-0.865641
50.266667,0.380164,0.202675,0.442046,-0.231409,0.021432,-0.436329,-0.869257
50.275,0.380926,0.202888,0.442951,-0.231015,0.011555,-0.433967,-0.87073
50.283333,0.380379,0.203098,0.442774,-0.235073,0.017362,-0.433816,-0.869623
50.291667,0.380341,0.203199,0.443022,-0.236815,0.016873,-0.432809,-0.869661
50.3,0.38018,0.203311,0.443239,-0.2374,0.017295,-0.431788,-0.870001
50.308333,0.379931,0.203364,0.443165,-0.23825,0.019838,-0.432169,-0.869525
50.316667,0.379892,0.203558,0.443467,-0.239308,0.019157,-0.432602,-0.869034
50.325,0.380052,0.203571,0.443956,-0.24065,0.015353,-0.431637,-0.869219
50.333333,0.379842,0.203416,0.444081,-0.241861,0.015311,-0.42971,-0.869838
50.341667,0.379613,0.203408,0.444022,-0.243851,0.01636,-0.429318,-0.869457
50.35,0.379533,0.203786,0.44429,-0.245899,0.01502,-0.430224,-0.868456
50.358333,0.380028,0.20361,0.444871,-0.244292,0.00785,-0.426134,-0.871016
50.366667,0.379345,0.203751,0.444536,-0.24906,0.014467,-0.425186,-0.870044
50.375,0.379293,0.203918,0.444611,-0.251747,0.013695,-0.423238,-0.870233
50.383333,0.379281,0.204234,0.444595,-0.254878,0.013093,-0.421481,-0.870184
50.391667,0.379284,0.204608,0.444637,-0.25837,0.012641,-0.418667,-0.870519
50.4,0.379191,0.205094,0.444469,-0.262121,0.013599,-0.41628,-0.870528
50.408333,0.379219,0.20573,0.444809,-0.266905,0.008314,-0.411046,-0.871627
50.416667,0.379071,0.206438,0.445095,-0.272514,0.006328,-0.408385,-0.871159
50.425,0.378888,0.206756,0.445235,-0.277087,0.005939,-0.403603,-0.871947
50.433333,0.378913,0.207098,0.445552,-0.280562,0.005578,-0.401062,-0.872011
50.441667,0.379022,0.207455,0.445884,-0.283797,0.005179,-0.398846,-0.871983
50.45,0.379166,0.207938,0.44621,-0.287367,0.004603,-0.396081,-0.872077
50.458333,0.379345,0.208531,0.446535,-0.291154,0.003876,-0.39301,-0.872214
50.466667,0.379549,0.209249,0.446773,-0.294901,0.003602,-0.390366,-0.872144
50.475,0.379779,0.209895,0.447085,-0.298192,0.003247,-0.387306,-0.87239
50.483333,0.379951,0.210736,0.447291,-0.301025,0.004461,-0.386306,-0.871855
50.491667,0.380255,0.211089,0.447742,-0.3049,0.002141,-0.380975,-0.872863
50.5,0.380534,0.211685,0.448058,-0.307868,0.000549,-0.37836,-0.872961
50.508333,0.380685,0.212321,0.448239,-0.311138,0.000557,-0.37607,-0.872791
50.516667,0.38102,0.212943,0.448492,-0.315059,-0.001124,-0.373039,-0.872685
50.525,0.381345,0.213665,0.44859,-0.318637,-0.002385,-0.37042,-0.872499
50.533333,0.381593,0.214722,0.448691,-0.323701,-0.001812,-0.370174,-0.870739
50.541667,0.381887,0.215092,0.448696,-0.327294,-0.003471,-0.364012,-0.871988
50.55,0.382232,0.215817,0.448676,-0.331814,-0.004523,-0.36055,-0.871713
50.558333,0.382494,0.216622,0.448482,-0.336256,-0.00313,-0.359487,-0.870454
50.566667,0.382647,0.217049,0.448295,-0.339252,-0.003604,-0.355496,-0.870929
50.575,0.382886,0.217633,0.448168,-0.342001,-0.004156,-0.353912,-0.870497
50.583333,0.383317,0.218025,0.448379,-0.344814,-0.007514,-0.351205,-0.870461
50.591667,0.383375,0.218387,0.448155,-0.347267,-0.005709,-0.349659,-0.870121
50.6,0.383772,0.218952,0.44838,-0.34981,-0.008655,-0.348543,-0.869526
50.608333,0.383605,0.219241,0.447775,-0.352097,-0.005336,-0.346807,-0.869324
50.616667,0.384067,0.219517,0.44791,-0.35366,-0.008183,-0.345678,-0.869117
50.625,0.383925,0.21983,0.447662,-0.356058,-0.006586,-0.344057,-0.868795
50.633333,0.384053,0.220034,0.447665,-0.357278,-0.007439,-0.342926,-0.868734
50.641667,0.384067,0.220471,0.447548,-0.360715,-0.007876,-0.344418,-0.866717
50.65,0.384282,0.220501,0.447613,-0.360434,-0.008269,-0.341277,-0.868072
50.658333,0.384445,0.220721,0.447661,-0.362095,-0.008771,-0.340346,-0.867741
50.666667,0.384618,0.220942,0.447711,-0.363969,-0.009335,-0.338862,-0.867532
50.675,0.384783,0.22113,0.447776,-0.36584,-0.009701,-0.337206,-0.867386
50.683333,0.384942,0.22126,0.44787,-0.368081,-0.009978,-0.335354,-0.867153
50.691667,0.385114,0.221496,0.448077,-0.369508,-0.009993,-0.334777,-0.866769
50.7,0.385345,0.221688,0.448124,-0.370657,-0.010374,-0.334269,-0.86647
50.708333,0.385548,0.221609,0.448097,-0.371867,-0.010682,-0.332407,-0.866664
50.716667,0.385752,0.221807,0.448168,-0.372847,-0.01085,-0.331072,-0.866752
50.725,0.386066,0.222175,0.44822,-0.37655,-0.010463,-0.331417,-0.865022
50.733333,0.385959,0.222565,0.447676,-0.379004,-0.006033,-0.328794,-0.864994
50.741667,0.386651,0.222516,0.4482,-0.379845,-0.011415,-0.325615,-0.865773
50.75,0.387008,0.222863,0.448164,-0.383203,-0.011373,-0.323385,-0.865129
50.758333,0.387447,0.223046,0.448362,-0.385509,-0.012998,-0.320144,-0.865287
50.766667,0.387775,0.223301,0.448149,-0.388357,-0.011876,-0.318794,-0.864528
50.775,0.388197,0.223456,0.448398,-0.390105,-0.016908,-0.316285,-0.864579
50.783333,0.388387,0.223615,0.44831,-0.390639,-0.01634,-0.315515,-0.86463
50.791667,0.388627,0.223624,0.448362,-0.390892,-0.014725,-0.314463,-0.864928
50.8,0.388663,0.22364,0.448335,-0.391708,-0.013971,-0.315017,-0.864369
50.808333,0.388597,0.223325,0.448091,-0.390889,-0.012595,-0.315027,-0.864757
50.816667,0.388705,0.223348,0.448217,-0.390815,-0.014053,-0.316379,-0.864275
50.825,0.388656,0.222838,0.448067,-0.390274,-0.013685,-0.315667,-0.864785
50.833333,0.388524,0.222794,0.447867,-0.38957,-0.010563,-0.319406,-0.863773
50.841667,0.388602,0.22236,0.448037,-0.38881,-0.012304,-0.318996,-0.864244
50.85,0.388601,0.222019,0.447816,-0.387691,-0.012815,-0.320678,-0.864117
50.858333,0.388535,0.221437,0.447919,-0.385757,-0.012405,-0.319681,-0.865357
50.866667,0.388448,0.221015,0.447735,-0.38353,-0.013036,-0.322535,-0.865278
50.875,0.388179,0.220523,0.447581,-0.383016,-0.011422,-0.322915,-0.865387
50.883333,0.387978,0.22006,0.447369,-0.3804,-0.007809,-0.326094,-0.865389
50.891667,0.387906,0.219576,0.44736,-0.378567,-0.008287,-0.327405,-0.865693
50.9,0.387828,0.219264,0.447333,-0.376506,-0.008921,-0.329396,-0.86583
50.908333,0.387667,0.218768,0.447281,-0.374935,-0.008515,-0.330735,-0.866005
50.916667,0.387414,0.21852,0.446961,-0.373448,-0.005989,-0.333487,-0.865614
50.925,0.387245,0.21818,0.446848,-0.372896,-0.00537,-0.334304,-0.865541
50.933333,0.387234,0.217994,0.446811,-0.372336,-0.006212,-0.334894,-0.865548
50.941667,0.387364,0.217413,0.446798,-0.372298,-0.009337,-0.332782,-0.866351
50.95,0.387397,0.217791,0.447012,-0.372561,-0.008609,-0.335452,-0.865215
50.958333,0.387504,0.217689,0.446934,-0.37301,-0.008636,-0.335783,-0.864892
50.966667,0.387618,0.217955,0.446708,-0.373789,-0.007675,-0.337493,-0.863899
50.975,0.387604,0.21755,0.446638,-0.373338,-0.008232,-0.33459,-0.865217
50.983333,0.387646,0.217527,0.446591,-0.373422,-0.00822,-0.334381,-0.865262
50.991667,0.387684,0.217477,0.446562,-0.373517,-0.008354,-0.33423,-0.865278
51.0,0.387727,0.217459,0.446561,-0.373669,-0.008489,-0.333982,-0.865306
51.008333,0.387797,0.217506,0.44656,-0.373918,-0.008584,-0.3335,-0.865384
51.016667,0.387905,0.217627,0.446613,-0.373617,-0.008937,-0.332899,-0.865742
51.025,0.387944,0.21787,0.446462,-0.373809,-0.006674,-0.335183,-0.864797
51.033333,0.388142,0.217828,0.446584,-0.37367,-0.008854,-0.333186,-0.865609
51.041667,0.388037,0.217847,0.446384,-0.373784,-0.006177,-0.333104,-0.865615
51.05,0.388312,0.217876,0.446609,-0.374472,-0.009225,-0.331668,-0.865842
51.058333,0.38842,0.21797,0.4466,-0.374943,-0.009392,-0.331495,-0.865702
51.066667,0.388514,0.218006,0.446615,-0.375481,-0.009655,-0.331003,-0.865655
51.075,0.388589,0.218038,0.446616,-0.375945,-0.009724,-0.330714,-0.865563
51.083333,0.388647,0.218075,0.44663,-0.376278,-0.009887,-0.330627,-0.865449
51.091667,0.388498,0.218194,0.446331,-0.376843,-0.006989,-0.33132,-0.864967
51.1,0.38854,0.218261,0.446344,-0.377759,-0.007216,-0.330683,-0.864809
51.108333,0.38856,0.21832,0.446363,-0.37905,-0.007587,-0.329541,-0.864677
51.116667,0.388572,0.218376,0.446395,-0.380326,-0.008121,-0.328546,-0.864491
51.125,0.388542,0.218389,0.446453,-0.381329,-0.008668,-0.327797,-0.864327
51.133333,0.388641,0.218212,0.446781,-0.382533,-0.011874,-0.326308,-0.864321
51.141667,0.388467,0.218192,0.446817,-0.382667,-0.010656,-0.326744,-0.864112
51.15,0.388502,0.218256,0.446968,-0.383497,-0.012147,-0.327307,-0.863512
51.158333,0.388337,0.218344,0.447277,-0.383952,-0.01306,-0.326527,-0.863591
51.166667,0.388238,0.218225,0.447242,-0.384613,-0.013301,-0.3254,-0.863719
51.175,0.388086,0.218112,0.447352,-0.386367,-0.013336,-0.324166,-0.8634
51.183333,0.387921,0.218089,0.447385,-0.386323,-0.012828,-0.324672,-0.863237
51.191667,0.387643,0.218036,0.447329,-0.387649,-0.012654,-0.32458,-0.86268
51.2,0.387573,0.217859,0.447582,-0.387237,-0.013211,-0.324832,-0.862761
51.208333,0.38678,0.218475,0.446833,-0.386513,-0.007556,-0.329442,-0.861405
51.216667,0.387407,0.217676,0.447883,-0.386431,-0.014791,-0.325851,-0.862713
51.225,0.387294,0.217425,0.447918,-0.386588,-0.014245,-0.325911,-0.862629
51.233333,0.387233,0.217251,0.447983,-0.386096,-0.013924,-0.326259,-0.862723
51.241667,0.387258,0.217241,0.448192,-0.385519,-0.013917,-0.327837,-0.862383
51.25,0.386931,0.216911,0.447463,-0.383294,-0.008281,-0.327132,-0.863714
51.258333,0.387259,0.216782,0.448086,-0.384535,-0.013131,-0.327515,-0.862957
51.266667,0.38743,0.216842,0.448219,-0.383897,-0.013123,-0.329364,-0.862537
51.275,0.387472,0.216598,0.44806,-0.3832,-0.012467,-0.328428,-0.863214
51.283333,0.387507,0.216585,0.447809,-0.382035,-0.009834,-0.329982,-0.863171
51.291667,0.387702,0.216619,0.447697,-0.381794,-0.009756,-0.330905,-0.862925
51.3,0.387865,0.216459,0.447627,-0.381605,-0.009504,-0.330986,-0.862981
51.308333,0.388051,0.216316,0.447706,-0.380941,-0.009654,-0.330321,-0.863527
51.316667,0.388279,0.216288,0.447683,-0.380492,-0.009725,-0.330395,-0.863696
51.325,0.388417,0.216449,0.447531,-0.379848,-0.00812,-0.330814,-0.863836
51.333333,0.388841,0.216525,0.447674,-0.380482,-0.010345,-0.329828,-0.86391
51.341667,0.389174,0.216859,0.447775,-0.380732,-0.010005,-0.330687,-0.863475
51.35,0.389275,0.216967,0.44738,-0.380386,-0.006983,-0.330326,-0.863795
51.358333,0.3896,0.217423,0.44675,-0.381683,-0.002414,-0.332077,-0.862576
51.366667,0.3898,0.217262,0.447582,-0.3813,-0.006818,-0.32959,-0.863675
51.375,0.389988,0.21722,0.447512,-0.381511,-0.006596,-0.32819,-0.864116
51.383333,0.39038,0.217242,0.447686,-0.381612,-0.007959,-0.327858,-0.864186
51.391667,0.390548,0.217374,0.447684,-0.381647,-0.006974,-0.327789,-0.864205
51.4,0.390788,0.217439,0.447735,-0.381564,-0.007244,-0.327513,-0.864345
51.408333,0.39096,0.217665,0.447623,-0.381511,-0.005595,-0.329052,-0.863795
51.416667,0.39121,0.217676,0.447967,-0.381874,-0.008304,-0.327624,-0.864156
51.425,0.391424,0.217753,0.448023,-0.380616,-0.010118,-0.32864,-0.864306
51.433333,0.391446,0.217632,0.447991,-0.381572,-0.007967,-0.327351,-0.864396
51.441667,0.391298,0.217626,0.447581,-0.380613,-0.004731,-0.328002,-0.864596
51.45,0.391599,0.217415,0.447946,-0.380378,-0.00833,-0.327028,-0.865041
51.458333,0.391372,0.2175,0.44756,-0.379673,-0.004346,-0.329185,-0.864562
51.466667,0.391397,0.217409,0.447552,-0.379127,-0.004118,-0.329968,-0.864504
51.475,0.391403,0.217279,0.447555,-0.378677,-0.003875,-0.330405,-0.864535
51.483333,0.391419,0.217128,0.447567,-0.37831,-0.003731,-0.330672,-0.864594
51.491667,0.391557,0.217059,0.447732,-0.378296,-0.00455,-0.331818,-0.864158
51.5,0.3917,0.216668,0.447978,-0.377775,-0.007159,-0.329805,-0.865138
51.508333,0.391468,0.216687,0.447615,-0.376972,-0.003259,-0.331944,-0.864693
51.516667,0.391547,0.216499,0.447659,-0.376551,-0.003402,-0.332938,-0.864494
51.525,0.391573,0.216378,0.44765,-0.375747,-0.002995,-0.333873,-0.864485
51.533333,0.391599,0.216247,0.447637,-0.375083,-0.002686,-0.334484,-0.864538
