t,px,py,pz,qw,qx,qy,qz
61.933333,0.323622,0.531075,0.731598,0.816275,0.520835,0.229875,0.097894
61.941667,0.323681,0.531078,0.731651,0.816341,0.52082,0.229759,0.0977
61.95,0.323706,0.531088,0.731697,0.816354,0.520827,0.229738,0.097595
61.958333,0.3237,0.531101,0.731728,0.816433,0.520726,0.22966,0.097657
61.966667,0.323681,0.531121,0.731739,0.816502,0.520618,0.229616,0.097764
61.975,0.323647,0.53114,0.731771,0.816635,0.520453,0.229439,0.09795
61.983333,0.323609,0.531157,0.731821,0.816723,0.520392,0.229183,0.098136
61.991667,0.323938,0.531289,0.73091,0.809353,0.525236,0.24314,0.099789
62.0,0.323672,0.53043,0.73217,0.813863,0.52613,0.226581,0.097346
62.008333,0.323452,0.530256,0.732771,0.818124,0.522754,0.21772,0.099999
62.016667,0.323414,0.530926,0.732774,0.812723,0.523268,0.236336,0.099085
62.025,0.323407,0.531466,0.732241,0.813936,0.520911,0.236308,0.101584
62.033333,0.322981,0.531211,0.732033,0.816,0.52114,0.229018,0.100541
62.041667,0.3229,0.531204,0.732022,0.815765,0.521613,0.228706,0.100703
62.05,0.322739,0.531152,0.731871,0.81632,0.520842,0.228728,0.100148
62.058333,0.323016,0.530797,0.731736,0.810766,0.525931,0.235756,0.102345
62.066667,0.322897,0.530714,0.731089,0.809445,0.525836,0.238988,0.105738
62.075,0.322706,0.529301,0.731307,0.814464,0.528272,0.219737,0.096396
62.083333,0.322063,0.528944,0.731094,0.816329,0.529327,0.210756,0.094874
62.091667,0.322059,0.528858,0.731027,0.816285,0.5298,0.2101,0.094071
62.1,0.322755,0.530879,0.731913,0.809708,0.527892,0.23468,0.103092
62.108333,0.322879,0.531517,0.733342,0.817117,0.518841,0.22871,0.103999
62.116667,0.322854,0.531556,0.733196,0.817126,0.518741,0.2289,0.10401
62.125,0.322846,0.531583,0.732964,0.817248,0.518507,0.228923,0.104164
62.133333,0.322838,0.531611,0.732733,0.81737,0.518274,0.228947,0.104317
62.141667,0.322793,0.531632,0.732586,0.817443,0.517995,0.229312,0.104326
62.15,0.322517,0.53137,0.731042,0.81207,0.523871,0.235661,0.102783
62.158333,0.322596,0.530938,0.730612,0.809872,0.527752,0.234688,0.102499
62.166667,0.322407,0.531121,0.730508,0.810829,0.525595,0.235769,0.103529
62.175,0.322283,0.530921,0.729979,0.810946,0.525753,0.235509,0.102403
62.183333,0.32202,0.530896,0.729048,0.811147,0.523188,0.239511,0.104643
62.191667,0.322019,0.529423,0.728672,0.813573,0.526568,0.225297,0.100333
62.2,0.321517,0.529339,0.728816,0.815249,0.528056,0.215992,0.099373
62.208333,0.321559,0.529237,0.729028,0.816897,0.52845,0.210231,0.09604
62.216667,0.321695,0.530176,0.728814,0.817711,0.52326,0.219432,0.096942
62.225,0.321831,0.531115,0.728599,0.818433,0.51801,0.228608,0.097832
62.233333,0.321642,0.531449,0.728718,0.816748,0.519787,0.229426,0.100535
62.241667,0.321902,0.531184,0.728231,0.81157,0.522574,0.239514,0.104424
62.25,0.321766,0.531083,0.727813,0.812127,0.521622,0.240237,0.103179
62.258333,0.321541,0.530684,0.727168,0.815068,0.518706,0.237405,0.101226
62.266667,0.321317,0.530284,0.726523,0.817985,0.515776,0.234566,0.09927
62.275,0.320902,0.530021,0.726874,0.815302,0.523714,0.225067,0.10174
62.283333,0.320865,0.529956,0.727169,0.813233,0.527991,0.222738,0.101319
62.291667,0.32072,0.530113,0.727098,0.813197,0.52732,0.223991,0.102335
62.3,0.320747,0.530328,0.726901,0.816401,0.521772,0.226033,0.100763
62.308333,0.320591,0.530478,0.726709,0.816462,0.520826,0.227645,0.101521
62.316667,0.320913,0.531244,0.72716,0.810777,0.522937,0.241035,0.105258
62.325,0.3208,0.531148,0.726767,0.811492,0.521815,0.241555,0.104116
62.333333,0.32058,0.530507,0.726276,0.814573,0.52026,0.235667,0.101297
62.341667,0.320183,0.530272,0.725948,0.816272,0.520953,0.229011,0.099308
62.35,0.320638,0.531778,0.727456,0.814239,0.519542,0.238811,0.100302
62.358333,0.320763,0.531426,0.728562,0.818606,0.517758,0.226956,0.101499
62.366667,0.320713,0.531562,0.728417,0.818098,0.517528,0.229091,0.101968
62.375,0.320689,0.53164,0.728236,0.817215,0.517186,0.232496,0.103072
62.383333,0.320607,0.531641,0.728301,0.817421,0.517618,0.231271,0.102023
62.391667,0.320561,0.531554,0.728225,0.816804,0.517983,0.23256,0.102181
62.4,0.320498,0.531515,0.728205,0.816341,0.518511,0.233092,0.101987
62.408333,0.320377,0.531588,0.728116,0.815965,0.518485,0.234349,0.102247
62.416667,0.3204,0.531567,0.7284,0.817444,0.516526,0.233319,0.102706
62.425,0.320315,0.531524,0.728466,0.817315,0.51689,0.233013,0.102596
62.433333,0.319913,0.531291,0.726309,0.808155,0.524813,0.246634,0.103097
62.441667,0.319826,0.531279,0.726295,0.807735,0.525181,0.247376,0.102736
62.45,0.319669,0.53116,0.725959,0.807924,0.524431,0.24909,0.100922
62.458333,0.319637,0.531274,0.726246,0.806969,0.525788,0.248861,0.102058
62.466667,0.319538,0.53127,0.726226,0.806625,0.526078,0.249533,0.101641
62.475,0.319443,0.531269,0.726174,0.806385,0.526107,0.250487,0.101049
62.483333,0.319271,0.531169,0.725815,0.806398,0.525434,0.252584,0.099211
62.491667,0.319064,0.53118,0.726163,0.807019,0.524681,0.251453,0.101005
62.5,0.319078,0.531261,0.726108,0.8052,0.527103,0.252487,0.100331
62.508333,0.318955,0.531256,0.726076,0.804828,0.527415,0.253156,0.099994
62.516667,0.318824,0.531252,0.72608,0.804443,0.527734,0.253779,0.099822
62.525,0.318693,0.531247,0.726076,0.804129,0.527952,0.254425,0.099555
62.533333,0.318521,0.531155,0.725716,0.804074,0.527297,0.256637,0.097772
62.541667,0.318392,0.531147,0.725697,0.803706,0.527614,0.257247,0.097484
62.55,0.318374,0.531322,0.72594,0.802532,0.528901,0.257744,0.098868
62.558333,0.318194,0.531231,0.726028,0.80252,0.529357,0.256878,0.098781
62.566667,0.31811,0.531252,0.726018,0.801993,0.529745,0.257865,0.098407
62.575,0.31802,0.531584,0.726023,0.80324,0.527187,0.259609,0.097377
62.583333,0.317924,0.531581,0.725967,0.802987,0.527415,0.260007,0.097166
62.591667,0.317823,0.531585,0.725867,0.802839,0.527446,0.260446,0.097047
62.6,0.317743,0.530741,0.725594,0.804428,0.528834,0.254261,0.092635
62.608333,0.317689,0.530717,0.725737,0.804375,0.529857,0.252233,0.092792
62.616667,0.317546,0.530719,0.725337,0.804412,0.528771,0.254376,0.092821
62.625,0.317525,0.53075,0.725439,0.804111,0.52971,0.253182,0.093336
62.633333,0.317476,0.530724,0.725306,0.80413,0.529697,0.25316,0.093311
62.641667,0.31744,0.530655,0.725204,0.804335,0.529756,0.252482,0.09304
62.65,0.317412,0.530681,0.725048,0.804102,0.529749,0.253138,0.093311
62.658333,0.317598,0.531864,0.724764,0.786698,0.550532,0.259148,0.104224
62.666667,0.317584,0.531739,0.724657,0.78802,0.549024,0.258858,0.10291
62.675,0.317549,0.531739,0.724511,0.787904,0.549095,0.259104,0.102798
62.683333,0.317283,0.530408,0.724431,0.802507,0.531814,0.253661,0.093873
62.691667,0.317465,0.531737,0.7243,0.787832,0.549224,0.259101,0.102667
62.7,0.317161,0.530409,0.724244,0.802406,0.531934,0.253748,0.093823
62.708333,0.316974,0.53038,0.7239,0.802556,0.531061,0.255329,0.093192
62.716667,0.316879,0.530399,0.723863,0.802447,0.531124,0.255534,0.093218
62.725,0.316895,0.53041,0.724105,0.802714,0.532125,0.252569,0.093284
62.733333,0.316516,0.530415,0.723747,0.805041,0.53135,0.247025,0.092495
62.741667,0.316698,0.530442,0.724122,0.801689,0.532794,0.254286,0.093616
62.75,0.316274,0.530121,0.724613,0.801772,0.530328,0.260555,0.089582
62.758333,0.316467,0.53054,0.724279,0.800343,0.533724,0.256535,0.0937
62.766667,0.316394,0.530568,0.724308,0.800097,0.533979,0.256856,0.093469
62.775,0.316549,0.531938,0.72424,0.784678,0.552465,0.261731,0.102757
62.783333,0.316191,0.532109,0.72348,0.78433,0.555645,0.255381,0.104239
62.791667,0.315911,0.53279,0.723027,0.774146,0.566402,0.261974,0.106099
62.8,0.316035,0.532122,0.723501,0.783447,0.556415,0.25675,0.103405
62.808333,0.315972,0.532122,0.723469,0.782938,0.556851,0.257555,0.102911
62.816667,0.316155,0.531969,0.724265,0.781895,0.5548,0.266021,0.100346
62.825,0.316125,0.531951,0.724181,0.781602,0.554918,0.266943,0.099529
62.833333,0.315606,0.530867,0.722971,0.795275,0.53349,0.272072,0.094354
62.841667,0.315785,0.530454,0.723471,0.795406,0.536233,0.26746,0.090825
62.85,0.31571,0.530455,0.723479,0.797007,0.535329,0.265722,0.087147
62.858333,0.315559,0.530633,0.723058,0.79599,0.534366,0.269224,0.091501
62.866667,0.315592,0.530751,0.723176,0.796982,0.533953,0.267959,0.088948
62.875,0.315586,0.530848,0.722889,0.793204,0.537106,0.271915,0.091686
62.883333,0.315179,0.530589,0.722256,0.798922,0.53396,0.262919,0.086512
62.891667,0.315047,0.530743,0.721557,0.799581,0.531366,0.26595,0.087129
62.9,0.315239,0.53057,0.721885,0.799276,0.53297,0.264218,0.08538
62.908333,0.315276,0.530499,0.721948,0.800021,0.533005,0.262213,0.084356
62.916667,0.315626,0.53049,0.722053,0.797107,0.533785,0.269245,0.084866
62.925,0.315615,0.530415,0.721905,0.797152,0.533902,0.269108,0.084126
62.933333,0.3155,0.530342,0.720931,0.795193,0.532616,0.276665,0.08629
62.941667,0.315524,0.530278,0.720803,0.795864,0.532381,0.27538,0.085655
62.95,0.315667,0.530789,0.720938,0.796026,0.530834,0.277781,0.086
62.958333,0.315638,0.530906,0.721287,0.794446,0.533888,0.276549,0.085671
62.966667,0.315607,0.530651,0.721489,0.793903,0.536759,0.273136,0.0837
62.975,0.315534,0.530652,0.721393,0.793899,0.536663,0.273299,0.08382
62.983333,0.31544,0.530869,0.720948,0.794004,0.534081,0.277303,0.086127
62.991667,0.315281,0.531019,0.720692,0.793162,0.533699,0.280228,0.086782
63.0,0.315149,0.530964,0.721199,0.794429,0.534597,0.275758,0.083937
63.008333,0.315043,0.531324,0.7213,0.796213,0.531709,0.276364,0.083383
63.016667,0.314889,0.531389,0.721268,0.796262,0.531481,0.276447,0.084091
63.025,0.314676,0.531442,0.720418,0.787392,0.541625,0.280992,0.087746
63.033333,0.31437,0.530442,0.721202,0.796752,0.530977,0.276557,0.082258
63.041667,0.314365,0.530797,0.720847,0.797693,0.530856,0.272629,0.086904
63.05,0.313726,0.530228,0.720783,0.799267,0.535282,0.26029,0.083034
63.058333,0.31359,0.530361,0.721254,0.798616,0.536505,0.259309,0.084465
63.066667,0.31388,0.530539,0.720979,0.798108,0.532675,0.267682,0.087334
63.075,0.313706,0.530551,0.72098,0.798261,0.532549,0.267262,0.087984
63.083333,0.313419,0.53036,0.721148,0.796792,0.531397,0.274072,0.087315
63.091667,0.312934,0.530328,0.721071,0.80201,0.526077,0.269969,0.0845
63.1,0.313096,0.530954,0.720777,0.798364,0.530533,0.269368,0.092684
63.108333,0.312921,0.530973,0.720738,0.79866,0.530209,0.268858,0.093465
63.116667,0.312849,0.530701,0.720736,0.799181,0.531385,0.265408,0.092188
63.125,0.312678,0.530948,0.720302,0.797382,0.529241,0.273404,0.096621
63.133333,0.312261,0.530701,0.720326,0.801759,0.530071,0.259889,0.093088
63.141667,0.312053,0.530786,0.720183,0.801716,0.529598,0.26055,0.094297
63.15,0.312092,0.530962,0.720358,0.800714,0.528602,0.26489,0.096281
63.158333,0.311789,0.530563,0.720254,0.799287,0.531272,0.263417,0.097478
63.166667,0.311628,0.5308,0.720187,0.801237,0.528925,0.262094,0.097803
63.175,0.311435,0.5308,0.720149,0.801446,0.528667,0.261677,0.098598
63.183333,0.311302,0.530987,0.720112,0.801791,0.52729,0.26296,0.099744
63.191667,0.311126,0.530815,0.720102,0.801795,0.528279,0.260833,0.100062
63.2,0.310597,0.530613,0.719369,0.801323,0.52884,0.259438,0.104413
63.208333,0.3105,0.530869,0.719462,0.802288,0.526751,0.260184,0.105694
63.216667,0.310501,0.531014,0.719243,0.803905,0.524626,0.260058,0.104277
63.225,0.310433,0.530794,0.719413,0.803681,0.526204,0.257478,0.104452
63.233333,0.310221,0.530302,0.719469,0.805222,0.527741,0.250514,0.101732
63.241667,0.310256,0.530848,0.719779,0.805331,0.526191,0.252804,0.103225
63.25,0.310157,0.530868,0.719787,0.805634,0.525896,0.252137,0.103989
63.258333,0.310047,0.530887,0.719845,0.805972,0.525607,0.25128,0.104902
63.266667,0.309776,0.530725,0.719478,0.803665,0.526727,0.254017,0.110254
63.275,0.30967,0.530744,0.719585,0.803835,0.526624,0.253279,0.111205
63.283333,0.309614,0.531256,0.719686,0.805886,0.52228,0.255491,0.111788
63.291667,0.309579,0.53161,0.719806,0.807269,0.519629,0.256446,0.111974
63.3,0.309513,0.531595,0.71998,0.807577,0.519691,0.255088,0.112569
63.308333,0.30937,0.531581,0.719899,0.808286,0.518774,0.254764,0.112441
63.316667,0.309433,0.531421,0.720777,0.808069,0.521526,0.24926,0.113596
63.325,0.309368,0.531556,0.721461,0.806098,0.526003,0.246398,0.113203
63.333333,0.309289,0.53179,0.721905,0.807724,0.524275,0.244869,0.112946
63.341667,0.309183,0.53194,0.72181,0.80815,0.522943,0.245775,0.114102
63.35,0.309245,0.531818,0.720594,0.806357,0.518973,0.257677,0.11857
63.358333,0.309136,0.531187,0.721323,0.804417,0.52467,0.251602,0.119713
63.366667,0.309039,0.531278,0.721746,0.804685,0.524363,0.250712,0.121118
63.375,0.308892,0.531281,0.721751,0.804877,0.52425,0.249868,0.122065
63.383333,0.30886,0.531579,0.721821,0.80601,0.522003,0.250478,0.122968
63.391667,0.308827,0.531877,0.721891,0.807137,0.519751,0.251087,0.123869
63.4,0.308673,0.531911,0.722042,0.808161,0.518489,0.250845,0.12297
63.408333,0.308646,0.531911,0.722128,0.80849,0.518262,0.250207,0.123067
63.416667,0.308572,0.531898,0.722187,0.808769,0.518099,0.249444,0.123466
63.425,0.308586,0.531876,0.72229,0.808831,0.518146,0.248912,0.123933
63.433333,0.308552,0.531855,0.722359,0.808999,0.518142,0.248202,0.124278
63.441667,0.308594,0.531834,0.722446,0.809146,0.518094,0.247736,0.124449
63.45,0.308636,0.531813,0.722533,0.809294,0.518047,0.247269,0.124619
63.458333,0.308573,0.531796,0.722547,0.809554,0.517897,0.246802,0.124476
63.466667,0.30851,0.531779,0.722561,0.809813,0.517748,0.246335,0.124333
63.475,0.308471,0.531538,0.722005,0.810862,0.516601,0.246269,0.122384
63.483333,0.308175,0.53133,0.721915,0.811491,0.517645,0.241724,0.122867
63.491667,0.308063,0.530607,0.722442,0.810913,0.523591,0.231018,0.122079
63.5,0.307836,0.530108,0.722173,0.810572,0.525673,0.227352,0.122282
63.508333,0.307879,0.530058,0.722522,0.812089,0.525944,0.222761,0.119463
63.516667,0.30772,0.529863,0.722202,0.813026,0.524821,0.222579,0.118363
63.525,0.307855,0.529999,0.722622,0.812285,0.525977,0.221848,0.119688
63.533333,0.307972,0.530176,0.722601,0.81442,0.522651,0.223052,0.117493
63.541667,0.308105,0.530336,0.722715,0.813847,0.522998,0.223834,0.118423
63.55,0.308167,0.530991,0.722463,0.814252,0.518173,0.232341,0.120445
63.558333,0.308359,0.531531,0.722811,0.815341,0.514843,0.235486,0.121252
63.566667,0.308537,0.531562,0.724208,0.818056,0.513238,0.227856,0.124308
63.575,0.308874,0.531656,0.724663,0.816628,0.513298,0.232316,0.125194
63.583333,0.30889,0.531692,0.724618,0.816419,0.513179,0.233348,0.12512
63.591667,0.308896,0.531705,0.724617,0.816286,0.513193,0.233899,0.124906
63.6,0.30883,0.531751,0.724431,0.814175,0.515614,0.236353,0.124092
63.608333,0.308917,0.531734,0.724684,0.815602,0.514084,0.234465,0.124652
63.616667,0.308895,0.531656,0.724909,0.816173,0.513519,0.233794,0.124501
63.625,0.308881,0.531613,0.724978,0.816262,0.513685,0.233262,0.12423
63.633333,0.308857,0.531605,0.725025,0.816184,0.513683,0.233653,0.124017
63.641667,0.308835,0.531606,0.725016,0.816121,0.513722,0.233832,0.123935
63.65,0.308805,0.531606,0.725113,0.815966,0.513816,0.234164,0.123934
63.658333,0.308775,0.531605,0.72511,0.815895,0.51398,0.233919,0.124184
63.666667,0.308834,0.531563,0.725302,0.815364,0.514829,0.234151,0.123721
63.675,0.30885,0.531515,0.725366,0.815439,0.514935,0.233818,0.123407
63.683333,0.308738,0.531526,0.725368,0.816087,0.513884,0.233384,0.124329
63.691667,0.308717,0.531551,0.7254,0.816039,0.513809,0.233385,0.124947
63.7,0.308741,0.531554,0.725462,0.815968,0.513759,0.233767,0.124905
63.708333,0.308764,0.531557,0.725524,0.815896,0.513709,0.234149,0.124864
63.716667,0.308707,0.53158,0.725312,0.814215,0.515837,0.235727,0.124095
63.725,0.308726,0.531591,0.72534,0.813646,0.516223,0.236964,0.123864
63.733333,0.308839,0.531542,0.725403,0.813422,0.516787,0.23696,0.122988
63.741667,0.308782,0.531529,0.725408,0.81402,0.51588,0.236677,0.123386
63.75,0.308864,0.531379,0.725498,0.812683,0.517596,0.237517,0.123396
63.758333,0.308902,0.531359,0.725707,0.812972,0.517893,0.236513,0.122169
63.766667,0.308976,0.531339,0.725692,0.812435,0.517785,0.238277,0.122768
63.775,0.309003,0.53151,0.725772,0.813506,0.516106,0.2386,0.12212
63.783333,0.309053,0.531542,0.725738,0.813236,0.516178,0.239305,0.122233
63.791667,0.309104,0.531514,0.725916,0.813309,0.516209,0.23905,0.122115
63.8,0.309154,0.531486,0.726093,0.813382,0.51624,0.238796,0.121996
63.808333,0.309239,0.531445,0.726143,0.813352,0.516394,0.238852,0.121432
63.816667,0.309325,0.531405,0.726193,0.813321,0.516549,0.238908,0.120868
63.825,0.309383,0.531368,0.726278,0.813326,0.516553,0.239149,0.120338
63.833333,0.309433,0.531343,0.726324,0.813378,0.516578,0.239098,0.119979
63.841667,0.309484,0.531335,0.726439,0.813365,0.516598,0.239151,0.119875
63.85,0.309576,0.53122,0.726521,0.811897,0.518159,0.240523,0.120345
63.858333,0.309648,0.531184,0.726615,0.812048,0.518196,0.24015,0.119915
63.866667,0.309661,0.531275,0.726775,0.813119,0.516849,0.239599,0.119566
63.875,0.309773,0.531215,0.727138,0.814757,0.514828,0.238155,0.120021
63.883333,0.309844,0.531165,0.727313,0.815077,0.514815,0.237031,0.120131
63.891667,0.309893,0.531136,0.727431,0.815059,0.514832,0.237243,0.119758
63.9,0.309877,0.531204,0.727175,0.81305,0.516921,0.240041,0.118839
63.908333,0.309902,0.531249,0.727291,0.812684,0.516948,0.241108,0.119068
63.916667,0.309724,0.531267,0.725135,0.811806,0.514594,0.250066,0.116751
63.925,0.309721,0.531199,0.725334,0.812315,0.514336,0.249618,0.115301
63.933333,0.309765,0.531201,0.72554,0.81223,0.514591,0.24913,0.115812
63.941667,0.309698,0.530898,0.726081,0.812903,0.517695,0.240792,0.114885
63.95,0.309643,0.531082,0.726712,0.811019,0.520554,0.240956,0.11494
63.958333,0.309671,0.531029,0.726658,0.809801,0.521792,0.241896,0.115934
63.966667,0.309663,0.531009,0.726727,0.80947,0.522026,0.24247,0.115996
63.975,0.309656,0.530989,0.726796,0.809138,0.52226,0.243044,0.116058
63.983333,0.309649,0.53097,0.726865,0.808806,0.522493,0.243618,0.11612
63.991667,0.309727,0.530992,0.727279,0.809684,0.522162,0.242021,0.114825
64.0,0.309806,0.531015,0.727694,0.810558,0.521828,0.240422,0.113531
64.008333,0.309765,0.530995,0.72766,0.809386,0.522522,0.242381,0.114525
64.016667,0.309771,0.531173,0.727982,0.809564,0.521792,0.243686,0.113828
64.025,0.309843,0.531204,0.728138,0.809204,0.52218,0.243965,0.114007
64.033333,0.309889,0.531217,0.72835,0.808877,0.522493,0.244389,0.113988
64.041667,0.309896,0.531154,0.728451,0.809011,0.522279,0.244731,0.113279
64.05,0.309904,0.531124,0.728355,0.809603,0.521275,0.245259,0.11253
64.058333,0.309992,0.531081,0.728499,0.80812,0.523173,0.245584,0.113668
64.066667,0.310055,0.531065,0.728706,0.807814,0.523688,0.245344,0.11399
64.075,0.310118,0.531049,0.728913,0.807508,0.524202,0.245104,0.114312
64.083333,0.310216,0.531038,0.728994,0.807937,0.523805,0.244771,0.113812
64.091667,0.310275,0.531062,0.729136,0.808889,0.523328,0.243687,0.111552
64.1,0.310432,0.531132,0.729233,0.809925,0.522379,0.242735,0.11055
64.108333,0.310535,0.531175,0.729324,0.810027,0.522149,0.242931,0.110459
64.116667,0.310616,0.531143,0.729313,0.809039,0.522006,0.246059,0.111452
64.125,0.310709,0.531165,0.729239,0.808833,0.522056,0.246418,0.111911
64.133333,0.310773,0.531185,0.729264,0.808787,0.521902,0.246872,0.111968
64.141667,0.310821,0.531197,0.729327,0.808903,0.521675,0.247022,0.111857
64.15,0.310812,0.531134,0.729264,0.809441,0.520901,0.2472,0.11118
64.158333,0.310819,0.531074,0.729219,0.809753,0.520573,0.247132,0.110591
64.166667,0.310812,0.53091,0.729205,0.808841,0.522038,0.24669,0.111336
64.175,0.310775,0.530541,0.729112,0.806907,0.525166,0.245759,0.11271
64.183333,0.310718,0.530366,0.728813,0.80643,0.524758,0.246964,0.115363
64.191667,0.310777,0.530307,0.728984,0.808481,0.522269,0.245294,0.115862
64.2,0.310779,0.530279,0.729142,0.808968,0.521997,0.24419,0.116023
64.208333,0.310757,0.530265,0.729277,0.808959,0.522274,0.243551,0.116185
64.216667,0.310736,0.53025,0.729412,0.808949,0.522551,0.242912,0.116346
64.225,0.310714,0.530235,0.729547,0.808939,0.522827,0.242272,0.116507
64.233333,0.3107,0.530697,0.729586,0.809528,0.519836,0.246731,0.11644
64.241667,0.310697,0.530115,0.73008,0.809659,0.524183,0.238394,0.113372
64.25,0.310673,0.53038,0.730329,0.810639,0.522431,0.239023,0.113127
64.258333,0.31058,0.530397,0.730476,0.810689,0.52238,0.238748,0.113581
64.266667,0.3107,0.530436,0.730922,0.808921,0.522912,0.242959,0.114811
64.275,0.31045,0.530504,0.731018,0.806389,0.525452,0.244433,0.117857
64.283333,0.310259,0.530536,0.731283,0.806101,0.525643,0.244539,0.118753
64.291667,0.310151,0.530572,0.731396,0.806181,0.525604,0.243871,0.119742
64.3,0.310133,0.530907,0.731511,0.805571,0.524044,0.24834,0.121495
64.308333,0.310047,0.530968,0.731636,0.805264,0.524072,0.248977,0.122105
64.316667,0.30996,0.531029,0.731761,0.804956,0.524099,0.249613,0.122714
64.325,0.309874,0.531091,0.731886,0.804648,0.524126,0.250249,0.123323
64.333333,0.309944,0.530926,0.731927,0.805477,0.524307,0.247683,0.122322
64.341667,0.30991,0.530862,0.732091,0.805615,0.524289,0.247453,0.121951
64.35,0.309905,0.530823,0.732154,0.805839,0.524214,0.246941,0.121832
64.358333,0.3099,0.530784,0.732218,0.806063,0.52414,0.246428,0.121713
64.366667,0.309895,0.530745,0.732281,0.806286,0.524065,0.245915,0.121594
64.375,0.30994,0.530816,0.732121,0.806231,0.523547,0.246983,0.122023
64.383333,0.309986,0.530887,0.731961,0.806175,0.523028,0.248051,0.122452
64.391667,0.309897,0.530537,0.73203,0.807128,0.524187,0.243134,0.121071
64.4,0.309967,0.530894,0.73193,0.806674,0.522344,0.247577,0.12304
64.408333,0.309969,0.530809,0.731905,0.807396,0.522111,0.245778,0.122902
64.416667,0.309951,0.530741,0.73195,0.807879,0.521912,0.244684,0.122752
64.425,0.30991,0.530922,0.731697,0.808163,0.520709,0.245441,0.12447
64.433333,0.309905,0.530904,0.731808,0.808318,0.520588,0.245218,0.12441
64.441667,0.309853,0.530851,0.73167,0.809283,0.519492,0.244461,0.124211
64.45,0.309801,0.530797,0.731531,0.810246,0.518394,0.243702,0.124012
64.458333,0.309825,0.530735,0.731389,0.812376,0.515947,0.241247,0.125075
64.466667,0.30987,0.530921,0.732322,0.811569,0.520118,0.235587,0.12382
64.475,0.309573,0.530786,0.732105,0.815381,0.51898,0.225406,0.1225
64.483333,0.309491,0.530818,0.73214,0.816094,0.518273,0.22378,0.123721
64.491667,0.309242,0.530633,0.731822,0.815267,0.517994,0.224859,0.128295
64.5,0.309081,0.530592,0.731612,0.817646,0.514004,0.223795,0.131037
64.508333,0.308951,0.530367,0.731693,0.819353,0.513845,0.218624,0.129717
64.516667,0.30882,0.530142,0.731775,0.821035,0.513671,0.213446,0.128394
64.525,0.308705,0.531157,0.731698,0.821649,0.50838,0.22045,0.133585
64.533333,0.308736,0.531354,0.732325,0.818148,0.51029,0.225412,0.139381
64.541667,0.308558,0.5314,0.731845,0.818385,0.509573,0.225134,0.141055
64.55,0.308405,0.531192,0.732436,0.819373,0.51161,0.218567,0.138247
64.558333,0.308098,0.53147,0.732282,0.821148,0.508382,0.21707,0.141933
64.566667,0.307833,0.531395,0.732645,0.822128,0.508725,0.212328,0.142202
64.575,0.30753,0.531301,0.732665,0.824267,0.507047,0.207973,0.142246
64.583333,0.306981,0.531224,0.732097,0.826007,0.505569,0.203139,0.144387
64.591667,0.306723,0.531094,0.731828,0.82508,0.506542,0.201616,0.148353
64.6,0.306406,0.531142,0.731237,0.82531,0.503771,0.203673,0.153607
64.608333,0.305816,0.530123,0.730785,0.829276,0.502866,0.187506,0.155783
64.616667,0.305327,0.529532,0.730337,0.829645,0.503902,0.186216,0.151973
64.625,0.304993,0.529679,0.73015,0.830256,0.502045,0.185989,0.155029
64.633333,0.305434,0.53042,0.730713,0.830145,0.499896,0.191054,0.156403
64.641667,0.305511,0.531037,0.731782,0.827949,0.50154,0.194032,0.159093
64.65,0.305325,0.53153,0.731992,0.828884,0.498454,0.194717,0.163036
64.658333,0.305243,0.531937,0.732017,0.830506,0.494474,0.196505,0.164748
64.666667,0.30514,0.531938,0.73188,0.831034,0.493867,0.19456,0.166208
64.675,0.305116,0.531354,0.730914,0.82804,0.496726,0.196643,0.170129
64.683333,0.305192,0.530739,0.732176,0.833137,0.496198,0.178891,0.166338
64.691667,0.305031,0.530708,0.732043,0.8337,0.495633,0.17616,0.168106
64.7,0.304913,0.53145,0.732087,0.83454,0.491126,0.180898,0.172088
64.708333,0.304527,0.531893,0.731033,0.833502,0.490211,0.187402,0.172768
64.716667,0.30436,0.531425,0.730604,0.831793,0.492004,0.1863,0.177045
64.725,0.303983,0.531042,0.730054,0.832098,0.492615,0.181216,0.179178
64.733333,0.303501,0.53072,0.729476,0.835345,0.489904,0.173965,0.178688
64.741667,0.303847,0.531862,0.730649,0.835688,0.486809,0.180971,0.178581
64.75,0.303753,0.531485,0.730134,0.833677,0.488809,0.180501,0.182941
64.758333,0.303439,0.53101,0.730264,0.834404,0.49173,0.17135,0.180585
64.766667,0.303077,0.530846,0.729852,0.836148,0.491198,0.164405,0.180422
64.775,0.303549,0.53131,0.731268,0.838679,0.485517,0.165173,0.183327
64.783333,0.303405,0.531756,0.731462,0.839644,0.482018,0.167165,0.186315
64.791667,0.303288,0.531755,0.731413,0.839514,0.482604,0.165853,0.186555
64.8,0.303197,0.531727,0.731313,0.839831,0.482193,0.164683,0.187224
64.808333,0.303212,0.531665,0.730963,0.840432,0.481354,0.162236,0.188816
64.816667,0.303228,0.531016,0.73042,0.840156,0.484693,0.157065,0.185852
64.825,0.302854,0.531087,0.729695,0.840919,0.483538,0.154851,0.187262
64.833333,0.302809,0.531072,0.729452,0.841106,0.483,0.154386,0.188193
64.841667,0.30278,0.530961,0.729207,0.841508,0.482644,0.153145,0.188324
64.85,0.302589,0.530881,0.728888,0.842397,0.482008,0.149798,0.188669
64.858333,0.302415,0.53094,0.728008,0.840266,0.484507,0.153824,0.188535
